timestamp_anon,queue_size,queue_delay_ms,k_equivalent,queue_fit_ms
1662868296.0,0.3333333333333333,186.0,26.666666666666664,213.4214403902539
1662868353.0,0.0,195.0,0.0,213.0599592024217
1662868410.0,0.0,175.0,0.0,213.0599592024217
1662868467.0,0.0,199.5,0.0,213.0599592024217
1662868524.0,0.3333333333333333,174.0,26.666666666666664,213.4214403902539
1662868581.0,0.0,193.5,0.0,213.0599592024217
1662868638.0,0.0,172.5,0.0,213.0599592024217
1662868695.0,0.0,198.0,0.0,213.0599592024217
1662868752.0,0.0,233.0,0.0,213.0599592024217
1662868809.0,0.0,177.0,0.0,213.0599592024217
1662868866.0,0.3333333333333333,207.0,26.666666666666664,213.4214403902539
1662868923.0,0.3333333333333333,182.5,26.666666666666664,213.4214403902539
1662868980.0,0.0,217.0,0.0,213.0599592024217
1662869037.0,0.0,237.0,0.0,213.0599592024217
1662869094.0,0.3333333333333333,210.0,26.666666666666664,213.4214403902539
1662869151.0,0.0,235.5,0.0,213.0599592024217
1662869208.0,0.0,169.0,0.0,213.0599592024217
1662869265.0,0.0,201.5,0.0,213.0599592024217
1662869322.0,0.0,201.0,0.0,213.0599592024217
1662869379.0,0.0,193.0,0.0,213.0599592024217
1662869436.0,0.0,186.0,0.0,213.0599592024217
1662869493.0,0.0,201.0,0.0,213.0599592024217
1662869550.0,0.0,198.5,0.0,213.0599592024217
1662869607.0,0.0,186.0,0.0,213.0599592024217
1662869664.0,0.0,173.0,0.0,213.0599592024217
1662869721.0,0.3333333333333333,202.0,26.666666666666664,213.4214403902539
1662869778.0,0.0,216.0,0.0,213.0599592024217
1662869835.0,0.0,218.5,0.0,213.0599592024217
1662869892.0,0.0,177.0,0.0,213.0599592024217
1662869949.0,0.0,195.0,0.0,213.0599592024217
1662870006.0,0.0,180.5,0.0,213.0599592024217
1662870063.0,0.0,178.0,0.0,213.0599592024217
1662870120.0,0.3333333333333333,199.0,26.666666666666664,213.4214403902539
1662870177.0,0.0,185.0,0.0,213.0599592024217
1662870234.0,0.0,190.0,0.0,213.0599592024217
1662870291.0,0.3333333333333333,212.0,26.666666666666664,213.4214403902539
1662870348.0,0.0,180.0,0.0,213.0599592024217
1662870405.0,0.0,216.0,0.0,213.0599592024217
1662870462.0,0.0,235.5,0.0,213.0599592024217
1662870519.0,0.0,178.0,0.0,213.0599592024217
1662870576.0,0.0,192.0,0.0,213.0599592024217
1662870690.0,0.3333333333333333,213.5,26.666666666666664,213.4214403902539
1662870747.0,0.0,208.0,0.0,213.0599592024217
1662870804.0,0.0,188.0,0.0,213.0599592024217
1662870861.0,0.0,174.0,0.0,213.0599592024217
1662870918.0,0.0,186.0,0.0,213.0599592024217
1662870975.0,0.0,238.0,0.0,213.0599592024217
1662871032.0,0.0,171.0,0.0,213.0599592024217
1662871089.0,0.0,171.0,0.0,213.0599592024217
1662871146.0,0.0,184.5,0.0,213.0599592024217
1662871203.0,0.0,217.0,0.0,213.0599592024217
1662871260.0,0.0,193.0,0.0,213.0599592024217
1662871317.0,0.0,189.0,0.0,213.0599592024217
1662871374.0,0.0,169.0,0.0,213.0599592024217
1662871431.0,0.0,195.0,0.0,213.0599592024217
1662871488.0,0.0,240.0,0.0,213.0599592024217
1662871545.0,0.0,228.0,0.0,213.0599592024217
1662871602.0,0.0,177.0,0.0,213.0599592024217
1662871659.0,0.0,196.5,0.0,213.0599592024217
1662871716.0,0.6666666666666666,234.0,53.33333333333333,213.78415025306657
1662871773.0,0.3333333333333333,195.0,26.666666666666664,213.4214403902539
1662871830.0,0.0,249.0,0.0,213.0599592024217
1662871887.0,0.0,238.0,0.0,213.0599592024217
1662871944.0,0.3333333333333333,161.0,26.666666666666664,213.4214403902539
1662872001.0,0.0,168.25,0.0,213.0599592024217
1662872058.0,0.0,206.0,0.0,213.0599592024217
1662872115.0,0.0,204.0,0.0,213.0599592024217
1662872172.0,0.0,194.5,0.0,213.0599592024217
1662872229.0,0.0,215.0,0.0,213.0599592024217
1662872286.0,0.0,166.0,0.0,213.0599592024217
1662872343.0,0.0,197.0,0.0,213.0599592024217
1662872400.0,0.0,201.0,0.0,213.0599592024217
1662872457.0,0.0,243.0,0.0,213.0599592024217
1662872514.0,0.0,181.0,0.0,213.0599592024217
1662872571.0,0.3333333333333333,198.0,26.666666666666664,213.4214403902539
1662872628.0,0.0,219.0,0.0,213.0599592024217
1662872685.0,0.0,179.0,0.0,213.0599592024217
1662872742.0,0.0,210.5,0.0,213.0599592024217
1662872799.0,0.3333333333333333,191.0,26.666666666666664,213.4214403902539
1662872856.0,0.0,188.0,0.0,213.0599592024217
1662872913.0,0.0,201.0,0.0,213.0599592024217
1662872970.0,0.0,260.0,0.0,213.0599592024217
1662873027.0,0.0,278.0,0.0,213.0599592024217
1662873084.0,0.0,214.0,0.0,213.0599592024217
1662873141.0,1.0,223.5,80.0,214.14809506592567
1662873198.0,0.0,226.0,0.0,213.0599592024217
1662873255.0,0.0,225.5,0.0,213.0599592024217
1662873312.0,0.0,221.0,0.0,213.0599592024217
1662873369.0,0.0,229.0,0.0,213.0599592024217
1662873426.0,0.0,218.0,0.0,213.0599592024217
1662873483.0,0.0,262.0,0.0,213.0599592024217
1662873540.0,0.0,235.0,0.0,213.0599592024217
1662873597.0,0.0,301.0,0.0,213.0599592024217
1662873654.0,0.0,173.5,0.0,213.0599592024217
1662873711.0,0.0,401.0,0.0,213.0599592024217
1662873768.0,0.0,185.0,0.0,213.0599592024217
1662873882.0,0.0,199.0,0.0,213.0599592024217
1662873939.0,0.0,199.0,0.0,213.0599592024217
1662873996.0,0.3333333333333333,186.5,26.666666666666664,213.4214403902539
1662874053.0,0.0,221.0,0.0,213.0599592024217
1662874110.0,0.0,196.5,0.0,213.0599592024217
1662874167.0,0.0,167.0,0.0,213.0599592024217
1662874224.0,0.0,198.0,0.0,213.0599592024217
1662874281.0,0.0,208.5,0.0,213.0599592024217
1662874395.0,0.0,272.0,0.0,213.0599592024217
1662874566.0,0.0,370.0,0.0,213.0599592024217
1662874680.0,0.0,248.0,0.0,213.0599592024217
1662874737.0,0.0,275.0,0.0,213.0599592024217
1662874794.0,0.0,258.0,0.0,213.0599592024217
1662874851.0,0.0,147.5,0.0,213.0599592024217
1662874965.0,0.0,254.0,0.0,213.0599592024217
1662875079.0,0.0,431.0,0.0,213.0599592024217
1662875136.0,0.3333333333333333,230.0,26.666666666666664,213.4214403902539
1662875193.0,0.3333333333333333,219.0,26.666666666666664,213.4214403902539
1662875250.0,0.0,238.5,0.0,213.0599592024217
1662875307.0,0.0,199.5,0.0,213.0599592024217
1662875364.0,0.0,189.0,0.0,213.0599592024217
