file,bytes,sha256,source,status
lora_request_trace.csv,2012418,263fb88f1095f62d360cf89ded8cfc24fa2c5d111c1b16e7aaa9ccbfc4b37d78,https://github.com/alibaba/clusterdata/tree/master/cluster-trace-v2026-GenAI,official_anonymized_production_trace
model_predict_data_anon.csv,337799,002bf8800ac7aa0cfc8abf06af73f475ae3f91ff107b62834bf93fe1e1d110a5,https://github.com/alibaba/clusterdata/tree/master/cluster-trace-v2026-GenAI,official_anonymized_production_trace
pipeline_update_latency_anon.csv,1919608,5510a2e44b0d8e00cf526caf4ed9ec06f23e3e3a9473bfacc1287f01f28503c7,https://github.com/alibaba/clusterdata/tree/master/cluster-trace-v2026-GenAI,official_anonymized_production_trace
pod_gpu_duty_cycle_anon.csv,8400464,b3a91d9bd9141156e66da6b8d34520602246ee043ac60b0d2172e689a3919f99,https://github.com/alibaba/clusterdata/tree/master/cluster-trace-v2026-GenAI,official_anonymized_production_trace
pod_gpu_memory_used_bytes_anon.csv,9832369,0edc1ad35284b6b7236bdd2e69795052bedc302d7b295a1a32c5bb9ff4579596,https://github.com/alibaba/clusterdata/tree/master/cluster-trace-v2026-GenAI,official_anonymized_production_trace
queue_rt_raw_anon.csv,1221086,57bffdba473d00c40a547352f63dc2152d1c2305ed08a7b4069e10c03606a8b2,https://github.com/alibaba/clusterdata/tree/master/cluster-trace-v2026-GenAI,official_anonymized_production_trace
queue_size_raw_anon.csv,27631,ae44e56c576a0c9e4decd5da90c5aab71b12c807bd6c84ad4565e81c0a78b7da,https://github.com/alibaba/clusterdata/tree/master/cluster-trace-v2026-GenAI,official_anonymized_production_trace
官方_README.md,13550,389a0cb2da5212bdccbf3fc00bffd9850b6c0142a5855167dcef350083e526fe,https://github.com/alibaba/clusterdata/tree/master/cluster-trace-v2026-GenAI,official_anonymized_production_trace
